ID,Date,Element,Data_Value
MX000014066,2011-09-17,TMAX,268
MX000014066,2009-01-17,TMIN,79
MX000014066,2013-10-04,TMAX,296
MX000014066,2012-04-01,TMIN,95
MX000014066,2012-04-01,TMAX,284
MX000014066,2010-05-24,TMAX,335
MX000014066,2013-03-03,TMIN,30
MX000014066,2013-10-04,TMIN,166
MX000014066,2014-03-28,TMAX,305
MX000014066,2012-04-07,TMAX,306
MX000014066,2010-05-26,TMIN,147
MX000014066,2014-03-28,TMIN,115
MX000014066,2015-08-26,TMIN,146
MX000014066,2011-07-24,TMAX,298
MX000014066,2006-12-09,TMAX,228
MX000014066,2006-12-09,TMIN,100
MX000014066,2013-11-28,TMIN,72
MX000014066,2012-04-07,TMIN,85
MX000014066,2013-11-28,TMAX,224
MX000014066,2015-11-06,TMIN,129
MX000014066,2011-07-24,TMIN,158
MX000014066,2007-12-14,TMIN,77
MX000014066,2014-04-12,TMIN,122
MX000014066,2009-11-17,TMAX,285
MX000014066,2013-05-15,TMAX,306
MX000014066,2011-02-23,TMAX,284
MX000014066,2013-08-20,TMIN,162
MX000014066,2013-06-20,TMAX,330
MX000014066,2012-01-27,TMIN,35
MX000014066,2011-02-16,TMIN,62
MX000014066,2010-07-28,TMIN,182
MX000014066,2013-09-07,TMIN,165
MX000014066,2008-09-08,TMAX,228
MX000014066,2008-09-25,TMIN,162
MX000014066,2014-07-21,TMIN,157
MX000014066,2014-04-04,TMIN,89
MX000014066,2011-02-16,TMAX,314
MX000014066,2008-10-18,TMAX,264
MX000014066,2008-09-25,TMAX,264
MX000014066,2015-08-04,TMIN,153
MX000014066,2009-11-06,TMIN,73
MX000014066,2009-01-17,TMAX,223
MX000014066,2012-04-05,TMIN,75
MX000014066,2013-01-15,TMAX,274
MX000014066,2013-01-15,TMIN,97
MX000014066,2011-12-08,TMIN,65
MX000014066,2009-05-11,TMIN,151
MX000014066,2014-12-27,TMIN,85
MX000014066,2015-11-06,TMAX,289
MX000014066,2013-09-07,TMAX,291
MX000014066,2011-02-23,TMIN,75
MX000014066,2009-05-11,TMAX,360
MX000014066,2012-03-04,TMIN,85
MX000014066,2012-05-31,TMIN,175
MX000014066,2009-11-17,TMIN,93
MX000014066,2008-10-18,TMIN,142
MX000014066,2014-04-04,TMAX,319
MX000014066,2011-12-08,TMAX,272
MX000014066,2015-11-24,TMAX,282
MX000014066,2005-09-07,TMAX,290
MX000014066,2012-02-06,TMAX,268
MX000014066,2012-05-10,TMIN,129
MX000014066,2012-10-21,TMIN,180
MX000014066,2011-09-11,TMIN,90
MX000014066,2009-10-20,TMAX,260
MX000014066,2009-10-20,TMIN,141
MX000014066,2009-06-19,TMIN,187
MX000014066,2015-06-14,TMAX,314
MX000014066,2015-06-14,TMIN,174
MX000014066,2009-08-25,TMIN,179
MX000014066,2009-08-25,TMAX,295
MX000014066,2013-09-08,TMIN,173
MX000014066,2012-04-09,TMIN,95
MX000014066,2012-03-04,TMAX,314
MX000014066,2006-12-12,TMAX,244
MX000014066,2013-01-11,TMAX,262
MX000014066,2006-12-12,TMIN,59
MX000014066,2011-05-16,TMIN,115
MX000014066,2011-05-16,TMAX,362
MX000014066,2013-05-24,TMIN,155
MX000014066,2013-05-24,TMAX,353
MX000014066,2015-05-16,TMIN,142
MX000014066,2015-01-28,TMIN,92
MX000014066,2012-12-18,TMIN,59
MX000014066,2012-12-18,TMAX,283
MX000014066,2005-05-31,TMIN,130
MX000014066,2009-11-20,TMIN,98
MX000014066,2011-04-01,TMIN,87
MX000014066,2008-06-03,TMIN,168
MX000014066,2015-06-05,TMAX,328
MX000014066,2009-11-20,TMAX,270
MX000014066,2012-12-20,TMAX,269
MX000014066,2013-01-11,TMIN,80
MX000014066,2012-04-29,TMAX,332
MX000014066,2008-12-18,TMAX,265
MX000014066,2013-11-26,TMIN,120
MX000014066,2014-07-22,TMAX,322
MX000014066,2013-07-20,TMIN,160
MX000014066,2014-12-01,TMAX,276
MX000014066,2008-09-06,TMAX,298
MX000014066,2008-09-06,TMIN,160
MX000014066,2014-07-22,TMIN,156
MX000014066,2014-12-01,TMIN,49
MX000014066,2015-12-30,TMAX,264
MX000014066,2012-08-31,TMAX,296
MX000014066,2010-12-02,TMIN,59
MX000014066,2011-12-04,TMAX,288
MX000014066,2012-08-31,TMIN,173
MX000014066,2015-10-21,TMIN,109
MX000014066,2011-12-04,TMIN,62
MX000014066,2010-12-02,TMAX,246
MX000014066,2007-12-04,TMAX,270
MX000014066,2007-10-03,TMAX,296
MX000014066,2007-10-03,TMIN,145
MX000014066,2014-04-16,TMIN,115
MX000014066,2005-09-21,TMAX,295
MX000014066,2007-10-05,TMIN,165
MX000014066,2012-05-10,TMAX,332
MX000014066,2010-01-28,TMAX,262
MX000014066,2005-09-21,TMIN,140
MX000014066,2014-01-24,TMAX,271
MX000014066,2012-04-29,TMIN,115
MX000014066,2005-02-06,TMAX,220
MX000014066,2011-09-11,TMAX,294
MX000014066,2005-05-23,TMAX,360
MX000014066,2005-05-23,TMIN,150
MX000014066,2014-01-24,TMIN,85
MX000014066,2008-10-04,TMAX,279
MX000014066,2015-03-31,TMAX,310
MX000014066,2014-04-29,TMIN,125
MX000014066,2013-10-18,TMAX,275
MX000014066,2013-10-18,TMIN,166
MX000014066,2013-05-04,TMAX,340
MX000014066,2006-06-12,TMAX,330
MX000014066,2015-05-16,TMAX,332
MX000014066,2009-03-04,TMAX,330
MX000014066,2010-03-26,TMAX,300
MX000014066,2011-09-21,TMAX,296
MX000014066,2013-05-04,TMIN,129
MX000014066,2012-08-25,TMAX,288
MX000014066,2011-09-21,TMIN,160
MX000014066,2012-08-09,TMAX,296
MX000014066,2009-03-24,TMIN,89
MX000014066,2014-10-09,TMIN,115
MX000014066,2014-05-24,TMAX,309
MX000014066,2012-08-09,TMIN,165
MX000014066,2012-06-01,TMAX,356
MX000014066,2015-09-07,TMAX,290
MX000014066,2015-09-07,TMIN,165
MX000014066,2012-06-01,TMIN,165
MX000014066,2012-02-05,TMAX,278
MX000014066,2012-02-05,TMIN,85
MX000014066,2008-10-11,TMAX,283
MX000014066,2013-04-29,TMAX,338
MX000014066,2013-09-08,TMAX,270
MX000014066,2013-04-29,TMIN,90
MX000014066,2005-09-07,TMIN,135
MX000014066,2013-05-05,TMAX,336
MX000014066,2012-02-06,TMIN,75
MX000014066,2008-10-04,TMIN,88
MX000014066,2015-09-29,TMAX,290
MX000014066,2009-07-20,TMIN,137
MX000014066,2011-07-07,TMIN,160
MX000014066,2011-07-07,TMAX,290
MX000014066,2014-04-29,TMAX,333
MX000014066,2012-09-29,TMIN,170
MX000014066,2012-09-29,TMAX,270
MX000014066,2014-10-09,TMAX,288
MX000014066,2013-05-10,TMAX,357
MX000014066,2015-06-05,TMIN,153
MX000014066,2013-05-10,TMIN,132
MX000014066,2009-03-24,TMAX,340
MX000014066,2011-10-11,TMAX,269
MX000014066,2015-03-31,TMIN,93
MX000014066,2005-05-31,TMAX,340
MX000014066,2011-10-11,TMIN,166
MX000014066,2009-06-19,TMAX,306
MX000014066,2008-04-25,TMIN,115
MX000014066,2008-04-25,TMAX,353
MX000014066,2014-05-24,TMIN,154
MX000014066,2008-06-03,TMAX,372
MX000014066,2014-08-24,TMAX,293
MX000014066,2014-08-24,TMIN,154
MX000014066,2015-09-29,TMIN,163
MX000014066,2011-11-18,TMIN,70
MX000014066,2012-01-29,TMAX,264
MX000014066,2012-01-29,TMIN,65
MX000014066,2015-01-28,TMAX,289
MX000014066,2009-01-20,TMAX,271
MX000014066,2009-07-16,TMAX,296
MX000014066,2011-10-30,TMIN,125
MX000014066,2012-04-27,TMIN,126
MX000014066,2012-04-27,TMAX,352
MX000014066,2009-07-16,TMIN,174
MX000014066,2013-11-26,TMAX,254
MX000014066,2011-11-18,TMAX,279
MX000014066,2012-08-16,TMIN,155
MX000014066,2012-09-18,TMAX,286
MX000014066,2010-08-30,TMAX,301
MX000014066,2013-09-01,TMIN,169
MX000014066,2011-06-01,TMAX,354
MX000014066,2011-06-01,TMIN,192
MX000014066,2013-09-01,TMAX,286
MX000014066,2015-06-28,TMIN,158
MX000014066,2015-06-28,TMAX,288
MX000014066,2012-03-23,TMIN,92
MX000014066,2012-06-28,TMAX,304
MX000014066,2014-08-18,TMIN,156
MX000014066,2015-05-21,TMAX,338
MX000014066,2011-03-07,TMAX,302
MX000014066,2012-06-19,TMIN,165
MX000014066,2012-06-19,TMAX,314
MX000014066,2014-12-02,TMIN,49
MX000014066,2008-10-02,TMIN,87
MX000014066,2008-12-05,TMAX,244
MX000014066,2009-11-25,TMAX,256
MX000014066,2011-11-24,TMIN,105
MX000014066,2008-09-02,TMAX,309
MX000014066,2012-03-23,TMAX,296
MX000014066,2013-03-28,TMAX,324
MX000014066,2009-11-25,TMIN,79
MX000014066,2012-05-08,TMAX,349
MX000014066,2005-10-12,TMIN,155
MX000014066,2011-11-24,TMAX,299
MX000014066,2013-05-12,TMIN,125
MX000014066,2014-12-02,TMAX,278
MX000014066,2011-12-16,TMIN,72
MX000014066,2009-04-07,TMAX,348
MX000014066,2011-05-14,TMAX,356
MX000014066,2015-10-20,TMAX,294
MX000014066,2014-10-28,TMIN,100
MX000014066,2014-10-28,TMAX,280
MX000014066,2012-08-29,TMIN,172
MX000014066,2015-03-04,TMAX,304
MX000014066,2006-09-13,TMAX,285
MX000014066,2012-12-09,TMAX,254
MX000014066,2014-03-23,TMIN,123
MX000014066,2013-04-20,TMAX,361
MX000014066,2014-03-23,TMAX,328
MX000014066,2013-11-02,TMIN,149
MX000014066,2013-04-11,TMIN,85
MX000014066,2013-11-02,TMAX,293
MX000014066,2012-05-31,TMAX,364
MX000014066,2015-10-20,TMIN,109
MX000014066,2008-10-21,TMAX,270
MX000014066,2008-10-21,TMIN,116
MX000014066,2012-06-28,TMIN,150
MX000014066,2009-10-26,TMIN,130
MX000014066,2015-02-10,TMIN,69
MX000014066,2015-12-08,TMIN,110
MX000014066,2012-08-29,TMAX,298
MX000014066,2014-08-18,TMAX,294
MX000014066,2015-02-10,TMAX,295
MX000014066,2008-10-02,TMAX,269
MX000014066,2012-05-08,TMIN,130
MX000014066,2011-08-18,TMAX,296
MX000014066,2011-05-14,TMIN,115
MX000014066,2007-01-19,TMIN,80
MX000014066,2014-07-19,TMAX,298
MX000014066,2014-07-02,TMIN,181
MX000014066,2008-05-02,TMAX,325
MX000014066,2008-03-07,TMAX,255
MX000014066,2015-12-08,TMAX,240
MX000014066,2015-11-15,TMAX,280
MX000014066,2007-01-19,TMAX,270
MX000014066,2011-01-24,TMIN,33
MX000014066,2014-06-14,TMIN,182
MX000014066,2011-12-06,TMIN,70
MX000014066,2013-05-20,TMAX,366
MX000014066,2013-05-20,TMIN,158
MX000014066,2007-06-07,TMAX,345
MX000014066,2013-11-13,TMIN,124
MX000014066,2014-03-13,TMIN,62
MX000014066,2014-03-13,TMAX,314
MX000014066,2013-05-12,TMAX,340
MX000014066,2012-03-01,TMAX,317
MX000014066,2014-02-01,TMIN,73
MX000014066,2014-05-11,TMAX,341
MX000014066,2010-10-05,TMIN,116
MX000014066,2013-06-10,TMIN,160
MX000014066,2013-06-10,TMAX,328
MX000014066,2005-12-08,TMIN,115
MX000014066,2009-09-25,TMAX,290
MX000014066,2005-10-12,TMAX,290
MX000014066,2011-07-18,TMIN,166
MX000014066,2014-02-27,TMAX,300
MX000014066,2010-10-05,TMAX,255
MX000014066,2014-02-27,TMIN,86
MX000014066,2012-07-11,TMIN,160
MX000014066,2011-12-17,TMIN,72
MX000014066,2010-01-26,TMAX,268
MX000014066,2007-11-08,TMAX,250
MX000014066,2008-04-05,TMIN,93
MX000014066,2012-07-11,TMAX,302
MX000014066,2009-09-10,TMIN,177
MX000014066,2013-08-26,TMIN,152
MX000014066,2007-01-10,TMIN,60
MX000014066,2011-12-17,TMAX,268
MX000014066,2012-05-06,TMIN,155
MX000014066,2013-11-13,TMAX,267
MX000014066,2006-08-25,TMIN,172
MX000014066,2006-08-25,TMAX,255
MX000014066,2011-09-25,TMIN,170
MX000014066,2014-03-02,TMIN,95
MX000014066,2015-10-10,TMIN,168
MX000014066,2014-07-19,TMIN,170
MX000014066,2011-12-16,TMAX,271
MX000014066,2014-03-02,TMAX,316
MX000014066,2011-12-06,TMAX,271
MX000014066,2007-12-21,TMAX,287
MX000014066,2015-07-21,TMIN,146
MX000014066,2014-11-06,TMAX,248
MX000014066,2014-05-12,TMAX,339
MX000014066,2014-06-14,TMAX,328
MX000014066,2009-08-11,TMIN,170
MX000014066,2007-12-21,TMIN,73
MX000014066,2005-12-08,TMAX,175
MX000014066,2011-03-07,TMIN,83
MX000014066,2012-03-01,TMIN,108
MX000014066,2007-08-10,TMAX,280
MX000014066,2009-09-25,TMIN,150
MX000014066,2014-11-06,TMIN,112
MX000014066,2007-08-10,TMIN,170
MX000014066,2011-11-11,TMIN,76
MX000014066,2014-01-04,TMAX,220
MX000014066,2011-09-25,TMAX,284
MX000014066,2008-12-05,TMIN,60
MX000014066,2011-11-11,TMAX,270
MX000014066,2015-10-10,TMAX,304
MX000014066,2013-03-28,TMIN,100
MX000014066,2014-02-01,TMAX,265
MX000014066,2008-06-17,TMIN,160
MX000014066,2008-06-17,TMAX,286
MX000014066,2009-08-11,TMAX,260
MX000014066,2012-07-04,TMAX,275
MX000014066,2015-03-04,TMIN,80
MX000014066,2012-12-09,TMIN,60
MX000014066,2012-06-05,TMIN,138
MX000014066,2010-05-24,TMIN,129
MX000014066,2013-03-03,TMAX,250
MX000014066,2012-01-22,TMIN,65
MX000014066,2013-04-05,TMAX,338
MX000014066,2015-02-20,TMIN,92
MX000014066,2005-08-04,TMAX,290
MX000014066,2013-04-05,TMIN,120
MX000014066,2015-02-20,TMAX,300
MX000014066,2005-08-04,TMIN,144
MX000014066,2012-01-22,TMAX,280
MX000014066,2009-09-17,TMAX,292
MX000014066,2009-09-17,TMIN,154
MX000014066,2011-03-25,TMIN,95
MX000014066,2013-03-14,TMAX,261
MX000014066,2011-11-01,TMIN,81
MX000014066,2011-02-15,TMAX,301
MX000014066,2011-03-25,TMAX,338
MX000014066,2015-11-18,TMAX,266
MX000014066,2008-12-03,TMAX,253
MX000014066,2013-03-14,TMIN,150
MX000014066,2008-01-22,TMAX,275
MX000014066,2008-02-27,TMAX,320
MX000014066,2011-10-22,TMIN,142
MX000014066,2015-05-21,TMIN,143
MX000014066,2011-05-24,TMIN,124
MX000014066,2015-08-28,TMAX,294
MX000014066,2011-05-24,TMAX,343
MX000014066,2012-07-25,TMIN,165
MX000014066,2014-07-02,TMAX,248
MX000014066,2011-02-15,TMIN,62
MX000014066,2013-02-08,TMIN,80
MX000014066,2014-11-08,TMIN,156
MX000014066,2012-07-06,TMIN,160
MX000014066,2012-07-04,TMIN,168
MX000014066,2015-10-02,TMAX,296
MX000014066,2009-02-20,TMAX,322
MX000014066,2013-03-16,TMIN,80
MX000014066,2009-07-17,TMAX,311
MX000014066,2013-12-06,TMIN,80
MX000014066,2012-05-16,TMIN,156
MX000014066,2013-03-24,TMIN,84
MX000014066,2012-07-25,TMAX,284
MX000014066,2008-12-03,TMIN,37
MX000014066,2013-03-24,TMAX,312
MX000014066,2012-09-18,TMIN,170
MX000014066,2015-10-02,TMIN,117
MX000014066,2013-03-16,TMAX,236
MX000014066,2010-08-30,TMIN,187
MX000014066,2009-07-17,TMIN,178
MX000014066,2012-05-16,TMAX,340
MX000014066,2011-11-01,TMAX,296
MX000014066,2006-09-12,TMAX,296
MX000014066,2009-11-13,TMAX,250
MX000014066,2010-05-26,TMAX,340
MX000014066,2012-07-06,TMAX,284
MX000014066,2008-10-11,TMIN,163
MX000014066,2013-02-11,TMIN,78
MX000014066,2010-01-23,TMIN,30
MX000014066,2010-01-23,TMAX,264
MX000014066,2014-11-08,TMAX,267
MX000014066,2012-06-05,TMAX,332
MX000014066,2013-02-08,TMAX,292
MX000014066,2009-11-13,TMIN,78
MX000014066,2008-01-22,TMIN,75
MX000014066,2006-09-12,TMIN,164
MX000014066,2011-01-24,TMAX,258
MX000014066,2008-07-25,TMIN,160
MX000014066,2008-07-03,TMIN,170
MX000014066,2008-04-24,TMAX,360
MX000014066,2006-02-17,TMIN,95
MX000014066,2014-05-27,TMAX,309
MX000014066,2014-05-27,TMIN,162
MX000014066,2008-07-23,TMIN,148
MX000014066,2009-04-22,TMIN,125
MX000014066,2011-08-18,TMIN,155
MX000014066,2008-07-23,TMAX,280
MX000014066,2010-02-01,TMIN,112
MX000014066,2009-04-22,TMAX,334
MX000014066,2013-01-12,TMIN,85
MX000014066,2011-07-31,TMAX,264
MX000014066,2011-07-31,TMIN,160
MX000014066,2013-04-20,TMIN,118
MX000014066,2008-04-24,TMIN,115
MX000014066,2014-04-02,TMIN,115
MX000014066,2008-07-03,TMAX,270
MX000014066,2014-04-02,TMAX,334
MX000014066,2012-09-20,TMIN,120
MX000014066,2006-02-17,TMAX,320
MX000014066,2014-02-18,TMAX,306
MX000014066,2008-03-07,TMIN,22
MX000014066,2012-09-20,TMAX,283
MX000014066,2006-09-13,TMIN,165
MX000014066,2008-02-27,TMIN,73
MX000014066,2013-03-05,TMAX,285
MX000014066,2013-03-05,TMIN,32
MX000014066,2015-11-15,TMIN,127
MX000014066,2013-01-12,TMAX,270
MX000014066,2013-04-11,TMAX,294
MX000014066,2014-02-18,TMIN,75
MX000014066,2006-11-30,TMIN,30
MX000014066,2006-11-30,TMAX,258
MX000014066,2010-02-01,TMAX,231
MX000014066,2008-09-10,TMIN,175
MX000014066,2013-06-07,TMIN,182
MX000014066,2013-06-07,TMAX,347
MX000014066,2010-03-08,TMAX,270
MX000014066,2010-03-08,TMIN,162
MX000014066,2011-09-06,TMIN,145
MX000014066,2007-09-25,TMIN,185
MX000014066,2008-07-25,TMAX,288
MX000014066,2007-09-25,TMAX,295
MX000014066,2011-09-06,TMAX,290
MX000014066,2014-10-01,TMAX,278
MX000014066,2014-10-01,TMIN,162
MX000014066,2013-08-14,TMAX,294
MX000014066,2014-11-14,TMIN,115
MX000014066,2006-11-15,TMAX,262
MX000014066,2008-09-10,TMAX,238
MX000014066,2014-11-14,TMAX,256
MX000014066,2011-10-22,TMAX,292
MX000014066,2009-09-18,TMIN,174
MX000014066,2013-08-14,TMIN,146
MX000014066,2015-01-10,TMIN,76
MX000014066,2015-01-10,TMAX,250
MX000014066,2011-11-15,TMIN,95
MX000014066,2015-08-28,TMIN,143
MX000014066,2009-09-18,TMAX,286
MX000014066,2012-09-22,TMAX,285
MX000014066,2013-02-11,TMAX,284
MX000014066,2009-04-07,TMIN,124
MX000014066,2011-11-15,TMAX,266
MX000014066,2007-09-13,TMAX,280
MX000014066,2015-08-26,TMAX,290
MX000014066,2006-11-15,TMIN,128
MX000014066,2009-07-20,TMAX,300
MX000014066,2011-04-01,TMAX,314
MX000014066,2007-12-04,TMIN,97
MX000014066,2010-08-25,TMAX,300
MX000014066,2010-08-25,TMIN,148
MX000014066,2010-01-29,TMAX,256
MX000014066,2014-08-17,TMAX,298
MX000014066,2014-07-03,TMIN,153
MX000014066,2008-03-06,TMIN,52
MX000014066,2014-08-17,TMIN,156
MX000014066,2013-10-30,TMAX,279
MX000014066,2014-10-19,TMAX,294
MX000014066,2010-07-27,TMAX,241
MX000014066,2009-04-08,TMIN,124
MX000014066,2012-12-24,TMIN,70
MX000014066,2011-08-30,TMAX,282
MX000014066,2011-05-01,TMIN,131
MX000014066,2011-05-01,TMAX,353
MX000014066,2015-11-26,TMIN,130
MX000014066,2012-12-24,TMAX,283
MX000014066,2007-07-21,TMAX,292
MX000014066,2015-06-06,TMIN,175
MX000014066,2015-07-30,TMAX,300
MX000014066,2011-01-28,TMAX,260
MX000014066,2010-03-04,TMAX,272
MX000014066,2007-11-01,TMIN,60
MX000014066,2014-01-16,TMAX,240
MX000014066,2015-10-29,TMAX,276
MX000014066,2014-10-17,TMIN,125
MX000014066,2005-09-23,TMIN,135
MX000014066,2014-12-17,TMIN,76
MX000014066,2011-01-28,TMIN,49
MX000014066,2007-07-21,TMIN,130
MX000014066,2014-11-17,TMIN,77
MX000014066,2014-10-19,TMIN,123
MX000014066,2007-07-13,TMAX,290
MX000014066,2015-07-30,TMIN,172
MX000014066,2008-08-30,TMIN,170
MX000014066,2007-11-23,TMIN,89
MX000014066,2008-08-30,TMAX,270
MX000014066,2008-10-10,TMIN,160
MX000014066,2005-11-24,TMIN,60
MX000014066,2005-11-24,TMAX,268
MX000014066,2015-04-15,TMIN,103
MX000014066,2012-10-12,TMAX,298
MX000014066,2012-10-12,TMIN,154
MX000014066,2008-10-10,TMAX,288
MX000014066,2007-01-18,TMAX,275
MX000014066,2011-06-10,TMAX,342
MX000014066,2015-08-12,TMAX,280
MX000014066,2009-05-19,TMIN,148
MX000014066,2011-06-10,TMIN,175
MX000014066,2013-04-14,TMAX,312
MX000014066,2015-06-06,TMAX,310
MX000014066,2009-07-22,TMIN,142
MX000014066,2010-07-27,TMIN,177
MX000014066,2010-12-18,TMIN,0
MX000014066,2010-12-18,TMAX,258
MX000014066,2013-12-02,TMIN,75
MX000014066,2007-07-13,TMIN,148
MX000014066,2015-10-29,TMIN,142
MX000014066,2006-11-08,TMAX,285
MX000014066,2007-11-23,TMAX,273
MX000014066,2009-05-19,TMAX,288
MX000014066,2005-10-01,TMAX,295
MX000014066,2013-11-07,TMIN,152
MX000014066,2013-11-07,TMAX,274
MX000014066,2006-11-08,TMIN,120
MX000014066,2005-10-01,TMIN,157
MX000014066,2015-04-15,TMAX,308
MX000014066,2014-10-17,TMAX,295
MX000014066,2010-08-23,TMIN,170
MX000014066,2012-05-29,TMAX,356
MX000014066,2013-04-14,TMIN,72
MX000014066,2009-02-19,TMIN,92
MX000014066,2005-09-10,TMAX,290
MX000014066,2014-05-19,TMAX,346
MX000014066,2012-05-23,TMIN,163
MX000014066,2009-02-19,TMAX,310
MX000014066,2012-09-12,TMIN,164
MX000014066,2012-09-12,TMAX,292
MX000014066,2008-03-13,TMIN,84
MX000014066,2008-03-13,TMAX,306
MX000014066,2012-05-29,TMIN,180
MX000014066,2007-12-24,TMAX,275
MX000014066,2012-09-16,TMIN,159
MX000014066,2014-05-19,TMIN,148
MX000014066,2013-10-21,TMAX,274
MX000014066,2011-10-25,TMIN,71
MX000014066,2008-10-16,TMAX,284
MX000014066,2013-03-29,TMIN,110
MX000014066,2008-04-30,TMAX,331
MX000014066,2013-10-21,TMIN,160
MX000014066,2011-10-25,TMAX,281
MX000014066,2015-08-03,TMIN,163
MX000014066,2011-10-05,TMAX,291
MX000014066,2007-01-25,TMAX,182
MX000014066,2007-01-25,TMIN,85
MX000014066,2012-09-16,TMAX,284
MX000014066,2005-02-21,TMAX,285
MX000014066,2011-04-02,TMIN,87
MX000014066,2014-09-16,TMAX,282
MX000014066,2005-02-21,TMIN,130
MX000014066,2012-04-22,TMIN,100
MX000014066,2012-05-23,TMAX,346
MX000014066,2008-10-16,TMIN,140
MX000014066,2014-12-17,TMAX,266
MX000014066,2010-08-23,TMAX,290
MX000014066,2011-12-09,TMIN,79
MX000014066,2014-05-03,TMAX,312
MX000014066,2009-04-30,TMAX,350
MX000014066,2013-03-30,TMAX,333
MX000014066,2011-10-02,TMAX,279
MX000014066,2011-10-20,TMAX,284
MX000014066,2011-10-20,TMIN,105
MX000014066,2005-09-23,TMAX,290
MX000014066,2011-10-02,TMIN,134
MX000014066,2014-03-10,TMIN,109
MX000014066,2014-03-10,TMAX,273
MX000014066,2009-04-30,TMIN,125
MX000014066,2007-03-27,TMIN,110
MX000014066,2013-03-30,TMIN,109
MX000014066,2011-09-29,TMIN,143
MX000014066,2010-03-04,TMIN,69
MX000014066,2015-07-20,TMIN,157
MX000014066,2015-05-01,TMAX,304
MX000014066,2012-01-26,TMAX,258
MX000014066,2007-08-22,TMIN,165
MX000014066,2012-01-26,TMIN,60
MX000014066,2011-08-30,TMIN,145
MX000014066,2015-05-01,TMIN,102
MX000014066,2005-10-04,TMAX,305
MX000014066,2015-07-20,TMAX,283
MX000014066,2011-09-29,TMAX,294
MX000014066,2007-03-27,TMAX,302
MX000014066,2005-09-10,TMIN,145
MX000014066,2005-10-04,TMIN,145
MX000014066,2007-08-22,TMAX,265
MX000014066,2007-10-23,TMIN,111
MX000014066,2012-12-05,TMAX,296
MX000014066,2011-05-23,TMIN,125
MX000014066,2013-03-22,TMIN,92
MX000014066,2011-06-02,TMAX,335
MX000014066,2006-05-25,TMIN,175
MX000014066,2011-04-06,TMAX,332
MX000014066,2011-04-06,TMIN,114
MX000014066,2011-06-02,TMIN,144
MX000014066,2010-06-06,TMAX,375
MX000014066,2009-02-10,TMIN,88
MX000014066,2013-01-26,TMIN,65
MX000014066,2010-06-06,TMIN,137
MX000014066,2015-05-12,TMAX,353
MX000014066,2013-01-26,TMAX,273
MX000014066,2009-03-03,TMIN,96
MX000014066,2012-03-20,TMAX,297
MX000014066,2014-02-06,TMAX,279
MX000014066,2011-07-26,TMAX,293
MX000014066,2011-07-26,TMIN,150
MX000014066,2015-11-26,TMAX,270
MX000014066,2007-01-12,TMAX,255
MX000014066,2013-09-19,TMIN,182
MX000014066,2015-05-03,TMAX,312
MX000014066,2013-03-22,TMAX,315
MX000014066,2012-10-09,TMAX,305
MX000014066,2007-01-12,TMIN,95
MX000014066,2013-08-21,TMAX,300
MX000014066,2012-10-09,TMIN,134
MX000014066,2015-09-11,TMIN,170
MX000014066,2011-10-28,TMAX,276
MX000014066,2014-07-03,TMAX,276
MX000014066,2013-08-21,TMIN,170
MX000014066,2013-09-19,TMAX,295
MX000014066,2012-08-12,TMIN,170
MX000014066,2012-08-12,TMAX,284
MX000014066,2012-10-16,TMAX,287
MX000014066,2013-02-25,TMAX,283
MX000014066,2013-02-25,TMIN,93
MX000014066,2008-11-11,TMIN,97
MX000014066,2015-08-12,TMIN,148
MX000014066,2013-10-26,TMAX,268
MX000014066,2011-11-08,TMIN,99
MX000014066,2011-05-25,TMIN,124
MX000014066,2011-05-25,TMAX,358
MX000014066,2014-04-17,TMIN,130
MX000014066,2011-01-18,TMIN,19
MX000014066,2011-02-07,TMAX,267
MX000014066,2011-08-14,TMIN,160
MX000014066,2011-08-14,TMAX,300
MX000014066,2011-02-07,TMIN,58
MX000014066,2013-10-26,TMIN,101
MX000014066,2014-03-27,TMIN,115
MX000014066,2011-01-18,TMAX,256
MX000014066,2006-05-25,TMAX,346
MX000014066,2012-11-28,TMIN,105
MX000014066,2008-03-28,TMIN,94
MX000014066,2008-11-11,TMAX,258
MX000014066,2012-10-16,TMIN,160
MX000014066,2008-03-28,TMAX,315
MX000014066,2015-09-11,TMAX,278
MX000014066,2011-11-08,TMAX,286
MX000014066,2015-08-30,TMAX,305
MX000014066,2015-05-20,TMIN,143
MX000014066,2008-10-24,TMIN,127
MX000014066,2012-11-28,TMAX,280
MX000014066,2008-10-24,TMAX,273
MX000014066,2014-03-27,TMAX,316
MX000014066,2015-08-30,TMIN,150
MX000014066,2013-12-02,TMAX,266
MX000014066,2012-06-15,TMAX,314
MX000014066,2012-06-15,TMIN,150
MX000014066,2015-08-06,TMIN,117
MX000014066,2013-02-13,TMAX,295
MX000014066,2007-11-01,TMAX,272
MX000014066,2012-12-11,TMIN,70
MX000014066,2012-08-07,TMAX,284
MX000014066,2013-03-01,TMIN,92
MX000014066,2013-03-01,TMAX,302
MX000014066,2012-12-11,TMAX,258
MX000014066,2014-04-17,TMAX,328
MX000014066,2009-11-26,TMAX,260
MX000014066,2012-01-30,TMAX,239
MX000014066,2006-07-14,TMIN,160
MX000014066,2009-11-26,TMIN,79
MX000014066,2007-05-26,TMIN,155
MX000014066,2010-01-29,TMIN,73
MX000014066,2011-12-09,TMAX,273
MX000014066,2012-06-16,TMAX,312
